id,filial_id,cliente_id,data_venda,valor_total,desconto,forma_pagamento,status
931,1,144,2026-01-13 10:10:00,54.0,7.93,CONVENIO,CONCLUIDA
932,10,103,2026-03-13 11:39:00,231.6,0.0,DINHEIRO,CONCLUIDA
933,9,160,2024-04-01 12:04:00,228.3,0.0,CARTAO_CREDITO,CONCLUIDA
934,10,,2025-11-04 08:58:00,193.6,12.89,CARTAO_CREDITO,CONCLUIDA
935,3,38,2026-05-11 09:27:00,27.5,0.0,CARTAO_CREDITO,CONCLUIDA
936,5,,2026-03-04 19:04:00,15.9,0.0,PIX,CONCLUIDA
937,1,187,2026-01-21 15:53:00,24.5,0.0,CARTAO_DEBITO,CONCLUIDA
938,1,84,2025-02-07 18:24:00,454.4,0.0,PIX,CONCLUIDA
939,4,146,2025-08-15 13:21:00,161.6,0.0,CARTAO_DEBITO,CONCLUIDA
940,4,21,2025-07-31 11:53:00,116.8,0.0,CARTAO_DEBITO,CONCLUIDA
941,3,15,2025-07-03 08:01:00,291.4,0.0,CARTAO_DEBITO,CONCLUIDA
942,9,190,2025-09-20 14:27:00,27.9,3.6,CARTAO_CREDITO,CONCLUIDA
943,6,194,2026-04-01 08:36:00,240.9,0.0,CARTAO_CREDITO,CONCLUIDA
944,9,87,2024-02-25 09:25:00,87.0,0.0,CARTAO_DEBITO,CONCLUIDA
945,12,39,2026-02-16 14:56:00,279.7,0.0,CARTAO_CREDITO,CONCLUIDA
946,10,96,2026-05-22 16:52:00,86.5,0.0,CONVENIO,CONCLUIDA
947,1,102,2026-03-10 16:08:00,41.5,0.0,CARTAO_CREDITO,CANCELADA
948,10,184,2025-11-11 21:10:00,74.9,0.0,CARTAO_DEBITO,CONCLUIDA
949,10,59,2026-06-21 17:46:00,371.2,0.0,CARTAO_CREDITO,CONCLUIDA
950,2,172,2025-10-27 16:20:00,77.5,0.0,PIX,CONCLUIDA
951,3,190,2025-10-08 21:56:00,27.5,0.0,DINHEIRO,CONCLUIDA
952,10,189,2025-05-18 18:39:00,346.3,0.0,PIX,CONCLUIDA
953,9,19,2024-12-28 19:00:00,10.2,0.0,CARTAO_DEBITO,CONCLUIDA
954,1,163,2026-01-13 17:50:00,27.9,0.0,CONVENIO,CONCLUIDA
955,2,,2024-01-13 08:54:00,153.9,0.0,PIX,CONCLUIDA
956,11,45,2025-11-07 18:23:00,864.8,0.0,CARTAO_CREDITO,CONCLUIDA
957,9,142,2026-05-24 18:41:00,268.3,0.0,PIX,CONCLUIDA
958,10,,2026-02-02 17:33:00,27.9,0.0,CARTAO_DEBITO,CONCLUIDA
959,10,,2026-02-15 18:08:00,65.8,0.0,CARTAO_CREDITO,CONCLUIDA
960,15,45,2025-10-12 21:35:00,35.1,0.0,CARTAO_DEBITO,CONCLUIDA
961,15,128,2025-09-18 17:13:00,53.3,0.0,CONVENIO,CONCLUIDA
962,1,48,2025-07-01 08:04:00,84.9,0.0,CARTAO_DEBITO,CONCLUIDA
963,9,174,2026-01-13 09:00:00,178.7,0.0,CARTAO_DEBITO,CONCLUIDA
964,14,165,2025-08-26 16:48:00,70.1,0.0,DINHEIRO,CONCLUIDA
965,9,,2024-02-05 08:12:00,502.5,0.0,PIX,CONCLUIDA
966,13,111,2025-11-15 14:27:00,143.8,0.0,CARTAO_CREDITO,CONCLUIDA
967,1,,2024-08-18 12:00:00,193.6,0.0,PIX,CONCLUIDA
968,7,4,2026-04-13 20:12:00,152.8,0.0,CARTAO_CREDITO,CONCLUIDA
969,2,4,2026-04-02 14:35:00,365.8,0.0,CARTAO_DEBITO,CONCLUIDA
970,11,97,2026-04-30 11:08:00,55.8,0.0,DINHEIRO,CONCLUIDA
971,12,148,2025-10-03 14:00:00,17.8,0.0,CARTAO_CREDITO,CONCLUIDA
972,14,,2025-01-04 13:32:00,347.6,0.0,CARTAO_CREDITO,CONCLUIDA
973,2,183,2025-09-08 14:17:00,17.2,0.0,CARTAO_CREDITO,CONCLUIDA
974,11,,2024-09-27 19:46:00,304.5,0.0,CARTAO_CREDITO,CANCELADA
975,9,94,2025-06-30 19:36:00,181.4,0.0,DINHEIRO,CONCLUIDA
976,2,121,2025-05-30 10:58:00,7.9,0.81,CARTAO_DEBITO,CONCLUIDA
977,11,177,2026-02-16 11:05:00,143.6,0.0,DINHEIRO,CONCLUIDA
978,1,144,2026-02-10 08:05:00,27.6,0.0,DINHEIRO,CONCLUIDA
979,1,21,2024-02-14 19:23:00,83.8,0.0,CARTAO_CREDITO,CONCLUIDA
980,1,,2026-06-23 21:41:00,274.4,0.0,DINHEIRO,CONCLUIDA
981,8,143,2026-01-27 13:08:00,419.8,0.0,CARTAO_DEBITO,CONCLUIDA
982,14,132,2025-04-30 11:51:00,71.4,0.0,CARTAO_CREDITO,CONCLUIDA
983,9,176,2026-02-24 12:13:00,147.8,0.0,CONVENIO,CONCLUIDA
984,8,70,2025-03-21 08:47:00,53.9,0.0,CARTAO_CREDITO,CONCLUIDA
985,3,50,2025-09-28 13:51:00,210.5,0.0,CARTAO_CREDITO,CONCLUIDA
986,4,91,2026-01-19 10:13:00,128.7,14.53,CARTAO_DEBITO,CONCLUIDA
987,1,,2025-10-27 09:05:00,144.6,11.98,CONVENIO,CONCLUIDA
988,14,14,2024-06-30 10:40:00,255.1,17.27,DINHEIRO,CANCELADA
989,1,113,2026-03-14 20:57:00,103.4,0.0,CARTAO_DEBITO,CONCLUIDA
990,14,,2026-05-31 18:43:00,158.8,0.0,CARTAO_DEBITO,CONCLUIDA
991,6,34,2026-04-07 08:59:00,113.9,0.0,CARTAO_CREDITO,CONCLUIDA
992,9,78,2024-01-13 11:44:00,7.9,0.0,PIX,CONCLUIDA
993,6,179,2024-10-18 09:04:00,126.6,0.0,CARTAO_DEBITO,CONCLUIDA
994,14,195,2025-01-17 18:36:00,43.9,6.43,CARTAO_CREDITO,CONCLUIDA
995,9,102,2026-04-06 08:04:00,125.6,0.0,CARTAO_DEBITO,CONCLUIDA
996,2,,2025-10-07 17:54:00,43.1,0.0,CARTAO_CREDITO,CONCLUIDA
997,12,3,2026-05-20 13:53:00,326.3,0.0,DINHEIRO,CONCLUIDA
998,8,16,2025-11-08 17:44:00,7.2,0.0,PIX,CONCLUIDA
999,10,11,2025-03-07 21:43:00,27.9,0.0,DINHEIRO,CONCLUIDA
1000,1,,2026-01-12 14:28:00,8.9,0.0,CARTAO_CREDITO,CONCLUIDA
1001,14,194,2025-07-30 16:50:00,92.7,0.0,CONVENIO,CONCLUIDA
1002,5,62,2025-09-29 20:00:00,35.9,0.0,PIX,CONCLUIDA
1003,15,,2024-05-09 08:58:00,69.8,0.0,CARTAO_CREDITO,CONCLUIDA
1004,1,180,2024-04-11 18:50:00,145.7,0.0,CARTAO_DEBITO,CONCLUIDA
1005,9,198,2026-02-08 11:34:00,173.4,0.0,CARTAO_CREDITO,CONCLUIDA
1006,9,133,2025-07-25 20:49:00,839.8,0.0,CARTAO_CREDITO,CONCLUIDA
1007,1,,2024-06-07 16:58:00,637.9,0.0,CARTAO_DEBITO,CONCLUIDA
1008,1,55,2025-07-03 10:40:00,131.7,0.0,PIX,CONCLUIDA
1009,1,93,2026-06-28 11:44:00,10.5,0.0,DINHEIRO,CONCLUIDA
1010,3,39,2025-09-05 10:45:00,155.7,19.88,CARTAO_CREDITO,CONCLUIDA
1011,1,13,2026-01-18 11:00:00,117.1,12.15,CARTAO_DEBITO,CONCLUIDA
1012,1,42,2024-04-01 14:43:00,403.6,0.0,PIX,CONCLUIDA
1013,8,8,2026-04-03 21:17:00,55.3,0.0,DINHEIRO,CONCLUIDA
1014,7,94,2026-01-04 21:26:00,445.7,0.0,PIX,CONCLUIDA
1015,3,196,2024-11-03 18:02:00,94.7,0.0,CARTAO_CREDITO,CONCLUIDA
1016,1,97,2025-10-05 10:54:00,47.5,0.0,CARTAO_CREDITO,CONCLUIDA
1017,10,190,2026-05-31 16:44:00,117.1,0.0,CARTAO_CREDITO,CONCLUIDA
1018,10,,2025-10-30 19:19:00,51.6,0.0,PIX,CONCLUIDA
1019,15,,2024-07-10 13:42:00,41.7,0.0,DINHEIRO,CONCLUIDA
1020,3,94,2025-06-25 15:25:00,346.5,0.0,DINHEIRO,CONCLUIDA
1021,13,52,2025-10-30 14:23:00,284.7,0.0,CARTAO_DEBITO,CONCLUIDA
1022,8,,2026-05-12 12:32:00,76.9,0.0,DINHEIRO,CONCLUIDA
1023,9,115,2025-10-30 08:29:00,30.9,0.0,PIX,CONCLUIDA
1024,3,74,2026-06-06 12:41:00,41.8,0.0,CARTAO_DEBITO,CONCLUIDA
1025,4,184,2025-04-08 17:26:00,96.5,0.0,CARTAO_CREDITO,CONCLUIDA
1026,4,31,2026-04-07 15:05:00,190.7,0.0,PIX,CONCLUIDA
1027,2,,2026-02-20 12:17:00,68.6,0.0,PIX,CONCLUIDA
1028,1,88,2026-04-20 10:14:00,57.8,0.0,PIX,CONCLUIDA
1029,1,,2024-02-17 20:40:00,882.5,0.0,PIX,CONCLUIDA
1030,1,,2026-06-14 10:46:00,148.9,0.0,DINHEIRO,CONCLUIDA
1031,6,59,2025-12-09 20:07:00,71.9,0.0,PIX,CONCLUIDA
1032,15,,2025-10-09 14:39:00,105.2,0.0,CARTAO_CREDITO,CONCLUIDA
1033,7,33,2025-09-22 13:52:00,91.4,0.0,PIX,CONCLUIDA
1034,2,156,2025-11-24 13:54:00,78.6,0.0,CARTAO_CREDITO,CONCLUIDA
1035,1,118,2025-10-03 14:38:00,112.4,0.0,CARTAO_CREDITO,CONCLUIDA
1036,2,,2025-10-09 10:45:00,960.5,0.0,DINHEIRO,CONCLUIDA
1037,2,40,2025-09-20 19:32:00,98.9,0.0,DINHEIRO,CONCLUIDA
1038,9,40,2025-11-11 18:40:00,41.5,0.0,PIX,CONCLUIDA
1039,9,,2026-05-31 08:57:00,79.1,0.0,CARTAO_CREDITO,CONCLUIDA
1040,3,,2026-06-07 13:14:00,329.8,0.0,PIX,CONCLUIDA
1041,3,147,2025-04-29 18:23:00,15.8,1.29,CARTAO_CREDITO,CONCLUIDA
1042,10,,2025-01-12 09:27:00,49.9,0.0,CONVENIO,CONCLUIDA
1043,6,172,2026-01-08 17:13:00,71.9,0.0,CARTAO_DEBITO,CONCLUIDA
1044,1,41,2024-03-13 17:55:00,32.9,2.31,CARTAO_DEBITO,CONCLUIDA
1045,10,,2025-04-18 16:36:00,224.1,0.0,CARTAO_DEBITO,CONCLUIDA
1046,1,198,2026-02-09 18:24:00,118.9,0.0,CARTAO_DEBITO,CONCLUIDA
1047,7,91,2026-05-22 11:40:00,163.5,0.0,CARTAO_DEBITO,CONCLUIDA
1048,9,60,2025-07-23 10:07:00,51.8,0.0,CARTAO_DEBITO,CONCLUIDA
1049,6,,2026-06-29 08:00:00,362.1,0.0,DINHEIRO,CONCLUIDA
1050,2,,2025-07-17 12:54:00,34.5,0.0,CARTAO_CREDITO,CONCLUIDA
1051,1,70,2026-05-11 10:29:00,41.5,0.0,CARTAO_CREDITO,CONCLUIDA
1052,2,152,2025-07-04 10:23:00,20.9,0.0,CARTAO_CREDITO,CONCLUIDA
1053,3,81,2025-06-21 17:54:00,241.8,0.0,CARTAO_DEBITO,CONCLUIDA
1054,15,75,2024-11-10 19:16:00,203.9,0.0,PIX,CONCLUIDA
1055,14,149,2025-10-23 17:56:00,110.2,0.0,CARTAO_CREDITO,CONCLUIDA
1056,2,129,2026-05-05 19:30:00,419.9,0.0,PIX,CONCLUIDA
1057,14,41,2025-07-04 20:36:00,4.9,0.0,CARTAO_CREDITO,CONCLUIDA
1058,4,,2025-10-06 12:40:00,447.7,0.0,PIX,CONCLUIDA
1059,1,146,2025-12-02 14:59:00,59.1,0.0,DINHEIRO,CONCLUIDA
1060,10,101,2025-06-25 19:38:00,118.9,0.0,CARTAO_CREDITO,CONCLUIDA
1061,9,21,2025-09-16 11:04:00,99.4,0.0,CARTAO_CREDITO,CONCLUIDA
1062,2,95,2025-10-12 12:56:00,115.5,0.0,CARTAO_CREDITO,CONCLUIDA
1063,9,60,2026-01-01 17:26:00,178.4,0.0,CARTAO_DEBITO,CONCLUIDA
1064,13,72,2026-04-24 08:09:00,98.7,0.0,PIX,CONCLUIDA
1065,1,94,2024-06-16 10:52:00,372.0,0.0,CARTAO_DEBITO,CONCLUIDA
1066,8,60,2025-07-08 10:21:00,74.9,0.0,CARTAO_CREDITO,CONCLUIDA
1067,6,,2026-02-03 10:49:00,332.3,0.0,CARTAO_CREDITO,CONCLUIDA
1068,1,,2025-10-26 19:37:00,9.5,0.73,CARTAO_DEBITO,CONCLUIDA
1069,10,139,2025-08-03 20:37:00,297.6,0.0,PIX,CONCLUIDA
1070,4,185,2025-11-09 18:56:00,288.0,0.0,CARTAO_DEBITO,CONCLUIDA
1071,12,,2025-12-31 18:34:00,296.3,0.0,CARTAO_CREDITO,CONCLUIDA
1072,9,99,2026-03-30 12:45:00,54.0,0.0,CARTAO_CREDITO,CONCLUIDA
1073,1,34,2025-07-24 09:33:00,127.6,0.0,CARTAO_CREDITO,CONCLUIDA
1074,1,,2024-03-16 15:54:00,146.0,0.0,DINHEIRO,CONCLUIDA
1075,4,189,2026-02-21 09:31:00,30.4,0.0,DINHEIRO,CONCLUIDA
1076,9,6,2025-11-25 10:09:00,189.9,0.0,DINHEIRO,CONCLUIDA
1077,4,,2026-01-27 19:00:00,279.9,0.0,CARTAO_DEBITO,CONCLUIDA
1078,8,85,2026-02-22 08:51:00,139.1,0.0,CARTAO_CREDITO,CONCLUIDA
1079,13,163,2024-06-12 17:47:00,26.9,0.0,CARTAO_CREDITO,CONCLUIDA
1080,2,,2025-07-08 14:05:00,24.5,0.0,PIX,CANCELADA
1081,4,41,2025-11-23 09:04:00,78.0,0.0,CARTAO_CREDITO,CONCLUIDA
1082,9,,2024-06-25 21:39:00,74.6,0.0,PIX,CONCLUIDA
1083,9,53,2024-08-16 18:34:00,42.5,0.0,PIX,CONCLUIDA
1084,12,165,2025-09-15 09:53:00,98.9,0.0,CARTAO_CREDITO,CONCLUIDA
1085,4,112,2026-03-31 15:25:00,35.9,0.0,CARTAO_CREDITO,CONCLUIDA
1086,5,,2026-05-07 21:43:00,33.0,0.0,DINHEIRO,CONCLUIDA
1087,10,103,2026-01-20 19:19:00,55.8,0.0,PIX,CONCLUIDA
1088,1,112,2024-07-02 09:12:00,10.2,0.0,CARTAO_CREDITO,CONCLUIDA
1089,2,,2026-03-05 16:58:00,524.5,0.0,PIX,CONCLUIDA
1090,15,177,2026-05-29 10:32:00,53.9,0.0,CARTAO_DEBITO,CONCLUIDA
1091,5,191,2025-07-01 08:00:00,20.9,0.0,CARTAO_CREDITO,CONCLUIDA
1092,12,162,2025-09-29 12:15:00,188.0,0.0,PIX,CONCLUIDA
1093,1,179,2026-02-19 20:27:00,130.6,0.0,PIX,CONCLUIDA
1094,8,162,2026-04-10 20:52:00,172.5,0.0,PIX,CONCLUIDA
1095,10,20,2026-06-04 16:50:00,147.9,0.0,CARTAO_CREDITO,CONCLUIDA
1096,8,196,2025-12-18 08:25:00,83.7,0.0,CONVENIO,CONCLUIDA
1097,9,138,2026-05-30 21:17:00,29.9,0.0,CARTAO_CREDITO,CONCLUIDA
1098,6,29,2026-04-29 14:37:00,99.8,0.0,PIX,CANCELADA
1099,10,180,2026-01-04 19:52:00,64.0,0.0,CARTAO_CREDITO,CONCLUIDA
1100,9,42,2025-10-22 17:17:00,86.0,0.0,CARTAO_DEBITO,CONCLUIDA
1101,6,37,2025-02-25 14:37:00,32.5,0.0,CONVENIO,CANCELADA
1102,1,118,2026-06-13 15:16:00,111.6,0.0,CARTAO_DEBITO,CONCLUIDA
1103,1,74,2025-06-15 18:21:00,511.3,0.0,CARTAO_CREDITO,CANCELADA
1104,9,132,2026-06-15 08:20:00,39.9,0.0,CONVENIO,CONCLUIDA
1105,5,155,2024-01-19 21:34:00,102.9,14.17,CARTAO_CREDITO,CONCLUIDA
1106,2,11,2025-12-03 18:52:00,209.9,0.0,CARTAO_DEBITO,CONCLUIDA
1107,9,61,2026-02-13 20:23:00,21.5,0.0,PIX,CONCLUIDA
1108,9,200,2026-05-26 11:01:00,483.6,0.0,PIX,CONCLUIDA
1109,10,,2025-10-31 09:33:00,73.7,0.0,CARTAO_CREDITO,CONCLUIDA
1110,2,76,2025-11-06 10:38:00,17.2,0.0,CARTAO_DEBITO,CONCLUIDA
1111,13,96,2025-07-19 14:09:00,379.8,0.0,PIX,CONCLUIDA
1112,7,109,2024-07-07 21:11:00,30.9,0.0,DINHEIRO,CONCLUIDA
1113,6,128,2026-01-15 12:34:00,98.9,0.0,CARTAO_CREDITO,CONCLUIDA
1114,1,,2024-10-21 13:46:00,27.9,0.0,CARTAO_CREDITO,CONCLUIDA
1115,2,18,2026-03-08 15:15:00,180.3,0.0,PIX,CONCLUIDA
1116,3,83,2024-11-24 16:20:00,107.0,0.0,CARTAO_CREDITO,CONCLUIDA
1117,5,,2026-01-04 17:05:00,17.5,0.0,CARTAO_CREDITO,CONCLUIDA
1118,9,117,2026-02-26 11:48:00,19.5,0.0,CARTAO_CREDITO,CONCLUIDA
1119,12,119,2026-04-23 12:44:00,42.0,0.0,PIX,CONCLUIDA
1120,7,57,2026-03-28 11:26:00,127.3,12.4,DINHEIRO,CONCLUIDA
1121,2,,2025-09-27 15:34:00,27.9,0.0,CARTAO_CREDITO,CONCLUIDA
1122,2,105,2026-06-03 11:59:00,17.9,0.0,CARTAO_CREDITO,CONCLUIDA
1123,4,49,2026-01-11 15:05:00,49.4,0.0,PIX,CONCLUIDA
1124,2,,2026-05-05 17:16:00,99.6,0.0,PIX,CONCLUIDA
1125,10,29,2026-04-30 16:21:00,857.0,0.0,CARTAO_CREDITO,CONCLUIDA
1126,1,170,2025-11-24 10:41:00,35.8,0.0,CARTAO_CREDITO,CONCLUIDA
1127,13,186,2026-01-05 15:10:00,228.5,0.0,CARTAO_DEBITO,CONCLUIDA
1128,10,138,2025-11-09 21:40:00,169.6,0.0,PIX,CONCLUIDA
1129,14,136,2025-11-11 13:51:00,12.5,0.0,DINHEIRO,CONCLUIDA
1130,15,,2025-10-01 19:13:00,12.9,0.0,CARTAO_DEBITO,CONCLUIDA
1131,10,157,2025-05-18 21:34:00,284.0,0.0,DINHEIRO,CONCLUIDA
1132,14,57,2025-01-17 09:40:00,12.9,1.58,PIX,CONCLUIDA
1133,1,,2025-09-02 18:25:00,164.7,0.0,DINHEIRO,CONCLUIDA
1134,3,81,2025-11-01 19:27:00,41.9,0.0,DINHEIRO,CONCLUIDA
1135,8,73,2025-09-07 12:13:00,20.4,0.0,PIX,CONCLUIDA
1136,8,194,2026-02-10 09:13:00,111.4,0.0,CARTAO_DEBITO,CONCLUIDA
1137,9,193,2025-03-16 09:23:00,34.5,0.0,CARTAO_DEBITO,CONCLUIDA
1138,4,146,2025-12-24 20:56:00,175.4,0.0,DINHEIRO,CONCLUIDA
1139,13,47,2025-09-19 16:38:00,56.9,7.44,CARTAO_CREDITO,CONCLUIDA
1140,11,20,2025-08-22 17:44:00,1657.8,193.84,CARTAO_CREDITO,CONCLUIDA
1141,2,,2025-09-11 15:26:00,35.8,0.0,CARTAO_CREDITO,CONCLUIDA
1142,3,194,2026-04-29 13:50:00,19.5,1.94,CARTAO_CREDITO,CONCLUIDA
1143,10,,2025-10-03 19:58:00,12.9,0.0,DINHEIRO,CONCLUIDA
1144,8,82,2024-12-25 09:54:00,762.3,0.0,PIX,CANCELADA
1145,15,,2024-05-02 20:06:00,92.6,0.0,PIX,CONCLUIDA
1146,7,114,2025-01-02 16:14:00,37.8,0.0,PIX,CONCLUIDA
1147,1,155,2025-08-26 13:12:00,29.4,0.0,CARTAO_DEBITO,CONCLUIDA
1148,2,68,2025-09-25 21:55:00,79.8,0.0,CARTAO_CREDITO,CONCLUIDA
1149,1,17,2026-06-27 19:31:00,125.3,0.0,CARTAO_DEBITO,CONCLUIDA
1150,1,158,2026-05-20 10:09:00,183.7,0.0,PIX,CONCLUIDA
1151,15,,2025-10-12 10:11:00,247.2,0.0,CARTAO_CREDITO,CONCLUIDA
1152,1,98,2025-08-19 19:24:00,45.1,0.0,CARTAO_CREDITO,CONCLUIDA
1153,2,153,2025-10-29 14:57:00,83.3,0.0,PIX,CONCLUIDA
1154,4,127,2025-12-17 20:36:00,149.9,0.0,CONVENIO,CONCLUIDA
1155,10,44,2025-08-24 11:34:00,245.7,0.0,PIX,CONCLUIDA
1156,1,,2026-06-28 20:17:00,145.4,0.0,PIX,CONCLUIDA
1157,3,38,2026-02-16 12:18:00,139.2,0.0,PIX,CONCLUIDA
1158,1,,2025-11-11 19:01:00,389.8,0.0,CARTAO_DEBITO,CONCLUIDA
1159,9,47,2026-05-16 13:20:00,703.6,0.0,DINHEIRO,CONCLUIDA
1160,4,150,2025-08-26 14:02:00,35.9,0.0,DINHEIRO,CONCLUIDA
1161,11,111,2026-01-23 20:44:00,439.4,0.0,CARTAO_CREDITO,CONCLUIDA
1162,8,55,2025-07-30 08:32:00,15.9,0.0,CARTAO_DEBITO,CONCLUIDA
1163,9,,2024-04-22 17:02:00,54.4,0.0,CARTAO_CREDITO,CONCLUIDA
1164,10,,2024-07-25 14:38:00,220.5,0.0,CONVENIO,CONCLUIDA
1165,6,,2025-08-29 11:36:00,63.7,3.6,CONVENIO,CONCLUIDA
1166,10,191,2025-07-07 13:57:00,71.5,0.0,CARTAO_CREDITO,CONCLUIDA
1167,3,2,2026-03-23 17:49:00,199.5,0.0,PIX,CONCLUIDA
1168,9,117,2025-08-18 18:34:00,192.3,0.0,PIX,CONCLUIDA
1169,15,,2026-06-06 16:27:00,34.5,3.78,CARTAO_CREDITO,CONCLUIDA
1170,9,57,2025-08-29 09:46:00,260.3,0.0,PIX,CONCLUIDA
1171,4,,2025-11-10 20:54:00,12.5,0.0,CARTAO_DEBITO,CONCLUIDA
1172,1,148,2024-09-13 12:37:00,76.9,0.0,PIX,CONCLUIDA
1173,1,165,2026-04-09 10:45:00,119.3,0.0,PIX,CONCLUIDA
1174,2,129,2025-05-23 12:44:00,34.4,0.0,CARTAO_CREDITO,CONCLUIDA
1175,5,57,2026-02-17 08:00:00,119.4,0.0,CARTAO_CREDITO,CONCLUIDA
1176,10,30,2024-03-12 18:11:00,209.7,0.0,PIX,CONCLUIDA
1177,2,37,2025-07-15 09:46:00,58.8,0.0,PIX,CONCLUIDA
1178,7,193,2025-11-09 12:24:00,364.0,0.0,PIX,CONCLUIDA
1179,1,191,2024-07-28 19:19:00,30.9,0.0,CARTAO_CREDITO,CONCLUIDA
1180,15,42,2026-02-14 09:47:00,542.4,0.0,CARTAO_DEBITO,CONCLUIDA
1181,4,103,2026-05-26 10:17:00,172.8,12.23,CONVENIO,CANCELADA
1182,5,,2024-11-06 16:36:00,19.5,0.0,CARTAO_CREDITO,CONCLUIDA
1183,2,186,2026-01-09 16:09:00,237.8,0.0,PIX,CONCLUIDA
1184,10,92,2025-09-26 08:25:00,18.9,1.18,CARTAO_DEBITO,CONCLUIDA
1185,9,140,2026-03-28 10:29:00,124.6,0.0,CARTAO_CREDITO,CONCLUIDA
1186,1,151,2025-07-03 08:25:00,147.5,0.0,CARTAO_CREDITO,CONCLUIDA
1187,10,8,2026-01-21 08:19:00,161.8,0.0,CARTAO_DEBITO,CONCLUIDA
1188,10,115,2026-04-29 17:38:00,65.8,3.38,PIX,CONCLUIDA
1189,14,,2026-06-18 15:47:00,197.8,0.0,DINHEIRO,CONCLUIDA
1190,4,193,2026-01-09 16:16:00,191.8,11.9,DINHEIRO,CONCLUIDA
1191,6,136,2025-08-30 08:30:00,79.2,0.0,PIX,CONCLUIDA
1192,1,29,2024-04-18 14:01:00,227.1,0.0,CARTAO_DEBITO,CONCLUIDA
1193,9,124,2025-08-30 16:12:00,247.1,0.0,CARTAO_CREDITO,CONCLUIDA
1194,1,141,2025-12-27 15:55:00,22.5,0.0,CONVENIO,CONCLUIDA
1195,10,102,2024-06-15 21:07:00,43.9,0.0,CARTAO_CREDITO,CONCLUIDA
1196,12,171,2026-01-15 20:28:00,122.9,0.0,CARTAO_DEBITO,CONCLUIDA
1197,10,,2025-12-11 08:47:00,91.4,0.0,DINHEIRO,CONCLUIDA
1198,4,,2025-10-26 16:49:00,97.8,0.0,CARTAO_CREDITO,CONCLUIDA
1199,8,3,2025-08-23 19:27:00,193.8,0.0,CARTAO_DEBITO,CONCLUIDA
1200,10,100,2025-02-17 19:50:00,271.6,0.0,CARTAO_CREDITO,CONCLUIDA
1201,3,67,2024-06-08 15:32:00,56.0,0.0,PIX,CONCLUIDA
1202,13,140,2025-04-04 15:21:00,71.8,0.0,PIX,CONCLUIDA
1203,4,164,2026-06-08 20:38:00,43.9,0.0,CARTAO_CREDITO,CONCLUIDA
1204,10,,2025-11-20 14:49:00,41.5,0.0,CARTAO_CREDITO,CONCLUIDA
1205,1,32,2025-11-11 20:41:00,123.6,0.0,CARTAO_CREDITO,CONCLUIDA
1206,11,84,2025-11-18 10:24:00,355.7,0.0,DINHEIRO,CONCLUIDA
1207,13,133,2024-02-16 15:26:00,194.9,0.0,CARTAO_CREDITO,CONCLUIDA
1208,7,181,2025-12-20 11:46:00,342.9,0.0,CARTAO_DEBITO,CONCLUIDA
1209,5,8,2025-06-13 16:25:00,27.9,0.0,CARTAO_DEBITO,CONCLUIDA
1210,3,7,2026-05-04 17:49:00,32.4,0.0,DINHEIRO,CONCLUIDA
1211,12,66,2024-11-17 11:43:00,194.9,0.0,CARTAO_DEBITO,CONCLUIDA
1212,7,89,2026-02-08 21:04:00,174.5,0.0,CARTAO_DEBITO,CONCLUIDA
1213,2,45,2024-05-30 15:06:00,299.8,0.0,DINHEIRO,CONCLUIDA
1214,9,,2025-09-22 08:49:00,63.8,0.0,CARTAO_CREDITO,CONCLUIDA
1215,3,27,2025-08-15 08:13:00,170.4,25.51,CARTAO_DEBITO,CONCLUIDA
1216,2,127,2024-03-03 14:34:00,299.8,0.0,DINHEIRO,CONCLUIDA
1217,10,50,2025-07-20 13:43:00,10.2,0.0,DINHEIRO,CONCLUIDA
1218,3,148,2025-08-26 21:51:00,153.3,11.07,CARTAO_CREDITO,CONCLUIDA
1219,10,84,2025-09-18 13:39:00,306.7,0.0,PIX,CONCLUIDA
1220,15,139,2024-06-12 17:07:00,17.5,0.0,PIX,CONCLUIDA
1221,1,,2025-04-08 14:41:00,22.5,0.0,CARTAO_CREDITO,CONCLUIDA
1222,9,192,2025-01-17 08:28:00,55.8,0.0,PIX,CONCLUIDA
1223,10,,2025-07-22 16:00:00,238.2,0.0,CARTAO_DEBITO,CONCLUIDA
1224,3,9,2025-09-26 10:22:00,4.9,0.0,CONVENIO,CONCLUIDA
1225,1,,2026-04-04 13:22:00,21.6,0.0,PIX,CONCLUIDA
1226,9,104,2026-04-09 20:35:00,103.8,0.0,CARTAO_CREDITO,CONCLUIDA
1227,11,145,2025-07-05 18:14:00,159.7,0.0,DINHEIRO,CONCLUIDA
1228,13,158,2025-07-28 09:09:00,60.1,0.0,CARTAO_CREDITO,CONCLUIDA
1229,13,153,2024-10-01 18:05:00,215.5,0.0,CARTAO_DEBITO,CONCLUIDA
1230,14,,2025-12-10 10:42:00,116.7,0.0,PIX,CANCELADA
1231,9,197,2025-07-02 17:37:00,1031.2,0.0,CARTAO_CREDITO,CONCLUIDA
1232,9,,2025-12-09 09:17:00,237.5,0.0,CARTAO_CREDITO,CONCLUIDA
1233,6,120,2024-05-09 13:44:00,123.8,0.0,PIX,CONCLUIDA
1234,1,2,2026-04-03 15:31:00,105.9,0.0,DINHEIRO,CONCLUIDA
1235,15,25,2026-05-12 08:10:00,134.7,0.0,CARTAO_CREDITO,CONCLUIDA
