id,venda_id,produto_id,quantidade,preco_unitario,subtotal
2502,1157,19,1,19.5,19.5
2503,1158,58,2,194.9,389.8
2504,1159,61,1,209.9,209.9
2505,1159,53,1,19.5,19.5
2506,1159,11,1,24.5,24.5
2507,1159,60,3,149.9,449.7
2508,1160,15,1,35.9,35.9
2509,1161,69,1,419.9,419.9
2510,1161,53,1,19.5,19.5
2511,1162,34,1,15.9,15.9
2512,1163,17,1,29.9,29.9
2513,1163,11,1,24.5,24.5
2514,1164,26,3,10.2,30.6
2515,1164,42,1,189.9,189.9
2516,1165,36,1,7.9,7.9
2517,1165,56,2,27.9,55.8
2518,1166,28,1,21.5,21.5
2519,1166,1,1,8.9,8.9
2520,1166,8,1,27.9,27.9
2521,1166,3,1,13.2,13.2
2522,1167,16,1,47.5,47.5
2523,1167,33,2,19.9,39.8
2524,1167,52,1,76.9,76.9
2525,1167,1,1,8.9,8.9
2526,1167,3,2,13.2,26.4
2527,1168,59,1,172.5,172.5
2528,1168,6,1,19.8,19.8
2529,1169,32,1,34.5,34.5
2530,1170,11,1,24.5,24.5
2531,1170,13,1,39.8,39.8
2532,1170,67,1,14.2,14.2
2533,1170,41,1,148.9,148.9
2534,1170,12,1,32.9,32.9
2535,1171,27,1,12.5,12.5
2536,1172,52,1,76.9,76.9
2537,1173,65,1,12.9,12.9
2538,1173,20,1,17.2,17.2
2539,1173,18,2,33.8,67.6
2540,1173,29,3,7.2,21.6
2541,1174,30,2,17.2,34.4
2542,1175,13,3,39.8,119.4
2543,1176,45,2,34.9,69.8
2544,1176,3,1,13.2,13.2
2545,1176,37,1,18.9,18.9
2546,1176,51,1,71.9,71.9
2547,1176,15,1,35.9,35.9
2548,1177,26,1,10.2,10.2
2549,1177,17,1,29.9,29.9
2550,1177,55,1,8.5,8.5
2551,1177,9,1,10.2,10.2
2552,1178,40,3,84.5,253.5
2553,1178,23,2,4.9,9.8
2554,1178,19,1,19.5,19.5
2555,1178,57,2,32.5,65.0
2556,1178,54,1,16.2,16.2
2557,1179,31,1,30.9,30.9
2558,1180,24,3,26.9,80.7
2559,1180,51,1,71.9,71.9
2560,1180,58,2,194.9,389.8
2561,1181,57,2,32.5,65.0
2562,1181,53,1,19.5,19.5
2563,1181,70,1,27.9,27.9
2564,1181,66,1,17.9,17.9
2565,1181,35,1,42.5,42.5
2566,1182,19,1,19.5,19.5
2567,1183,44,2,118.9,237.8
2568,1184,37,1,18.9,18.9
2569,1185,55,1,8.5,8.5
2570,1185,30,1,17.2,17.2
2571,1185,40,1,84.5,84.5
2572,1185,29,2,7.2,14.4
2573,1186,3,1,13.2,13.2
2574,1186,45,1,34.9,34.9
2575,1186,13,2,39.8,79.6
2576,1186,6,1,19.8,19.8
2577,1187,55,1,8.5,8.5
2578,1187,1,2,8.9,17.8
2579,1187,31,2,30.9,61.8
2580,1187,64,1,15.2,15.2
2581,1187,19,3,19.5,58.5
2582,1188,12,2,32.9,65.8
2583,1189,54,2,16.2,32.4
2584,1189,6,2,19.8,39.6
2585,1189,14,2,62.9,125.8
2586,1190,60,1,149.9,149.9
2587,1190,68,1,41.9,41.9
2588,1191,57,2,32.5,65.0
2589,1191,67,1,14.2,14.2
2590,1192,61,1,209.9,209.9
2591,1192,20,1,17.2,17.2
2592,1193,6,1,19.8,19.8
2593,1193,58,1,194.9,194.9
2594,1193,54,2,16.2,32.4
2595,1194,22,1,22.5,22.5
2596,1195,50,1,43.9,43.9
2597,1196,56,1,27.9,27.9
2598,1196,16,2,47.5,95.0
2599,1197,39,1,71.9,71.9
2600,1197,19,1,19.5,19.5
2601,1198,37,1,18.9,18.9
2602,1198,28,2,21.5,43.0
2603,1198,15,1,35.9,35.9
2604,1199,2,1,10.5,10.5
2605,1199,41,1,148.9,148.9
2606,1199,30,2,17.2,34.4
2607,1200,43,1,169.9,169.9
2608,1200,30,1,17.2,17.2
2609,1200,40,1,84.5,84.5
2610,1201,55,1,8.5,8.5
2611,1201,16,1,47.5,47.5
2612,1202,48,2,35.9,71.8
2613,1203,50,1,43.9,43.9
2614,1204,46,1,41.5,41.5
2615,1205,30,1,17.2,17.2
2616,1205,62,1,17.2,17.2
2617,1205,8,1,27.9,27.9
2618,1205,28,1,21.5,21.5
2619,1205,13,1,39.8,39.8
2620,1206,43,2,169.9,339.8
2621,1206,34,1,15.9,15.9
2622,1207,58,1,194.9,194.9
2623,1208,61,1,209.9,209.9
2624,1208,54,1,16.2,16.2
2625,1208,18,1,33.8,33.8
2626,1208,46,2,41.5,83.0
2627,1209,8,1,27.9,27.9
2628,1210,54,2,16.2,32.4
2629,1211,58,1,194.9,194.9
2630,1212,31,2,30.9,61.8
2631,1212,68,1,41.9,41.9
2632,1212,34,2,15.9,31.8
2633,1212,19,2,19.5,39.0
2634,1213,60,2,149.9,299.8
2635,1214,70,1,27.9,27.9
2636,1214,48,1,35.9,35.9
2637,1215,24,3,26.9,80.7
2638,1215,4,3,16.9,50.7
2639,1215,53,2,19.5,39.0
2640,1216,60,2,149.9,299.8
2641,1217,26,1,10.2,10.2
2642,1218,57,3,32.5,97.5
2643,1218,56,2,27.9,55.8
2644,1219,71,1,53.9,53.9
2645,1219,42,1,189.9,189.9
2646,1219,14,1,62.9,62.9
2647,1220,7,1,17.5,17.5
2648,1221,22,1,22.5,22.5
2649,1222,70,1,27.9,27.9
2650,1222,56,1,27.9,27.9
2651,1223,22,2,22.5,45.0
2652,1223,6,2,19.8,39.6
2653,1223,24,2,26.9,53.8
2654,1223,10,2,49.9,99.8
2655,1224,23,1,4.9,4.9
2656,1225,29,3,7.2,21.6
2657,1226,25,1,27.5,27.5
2658,1226,32,1,34.5,34.5
2659,1226,21,2,20.9,41.8
2660,1227,35,2,42.5,85.0
2661,1227,12,1,32.9,32.9
2662,1227,21,2,20.9,41.8
2663,1228,26,1,10.2,10.2
2664,1228,10,1,49.9,49.9
2665,1229,44,1,118.9,118.9
2666,1229,13,1,39.8,39.8
2667,1229,17,1,29.9,29.9
2668,1229,24,1,26.9,26.9
2669,1230,52,1,76.9,76.9
2670,1230,33,2,19.9,39.8
2671,1231,69,2,419.9,839.8
2672,1231,35,1,42.5,42.5
2673,1231,41,1,148.9,148.9
2674,1232,13,1,39.8,39.8
2675,1232,14,2,62.9,125.8
2676,1232,39,1,71.9,71.9
2677,1233,20,1,17.2,17.2
2678,1233,12,2,32.9,65.8
2679,1233,65,1,12.9,12.9
2680,1233,70,1,27.9,27.9
2681,1234,49,3,28.5,85.5
2682,1234,26,2,10.2,20.4
2683,1235,38,1,98.9,98.9
2684,1235,56,1,27.9,27.9
2685,1235,36,1,7.9,7.9
2686,1236,52,1,76.9,76.9
2687,1236,23,1,4.9,4.9
2688,1237,11,1,24.5,24.5
2689,1237,51,1,71.9,71.9
2690,1237,22,2,22.5,45.0
2691,1238,33,2,19.9,39.8
2692,1239,2,1,10.5,10.5
2693,1239,54,2,16.2,32.4
2694,1240,62,2,17.2,34.4
2695,1241,23,1,4.9,4.9
2696,1242,19,1,19.5,19.5
2697,1242,60,1,149.9,149.9
2698,1242,63,1,9.5,9.5
2699,1242,5,1,39.9,39.9
2700,1243,2,1,10.5,10.5
2701,1243,42,1,189.9,189.9
2702,1244,2,1,10.5,10.5
2703,1244,34,1,15.9,15.9
2704,1245,60,1,149.9,149.9
2705,1245,61,1,209.9,209.9
2706,1246,6,2,19.8,39.6
2707,1247,64,1,15.2,15.2
2708,1247,25,1,27.5,27.5
2709,1247,23,2,4.9,9.8
2710,1248,26,1,10.2,10.2
2711,1248,65,1,12.9,12.9
2712,1248,50,2,43.9,87.8
2713,1249,60,1,149.9,149.9
2714,1250,62,1,17.2,17.2
2715,1250,35,1,42.5,42.5
2716,1250,23,1,4.9,4.9
2717,1250,12,1,32.9,32.9
2718,1251,13,1,39.8,39.8
2719,1251,38,1,98.9,98.9
2720,1252,45,1,34.9,34.9
2721,1252,54,1,16.2,16.2
2722,1252,33,1,19.9,19.9
2723,1252,60,1,149.9,149.9
2724,1252,17,2,29.9,59.8
2725,1253,8,1,27.9,27.9
2726,1253,20,2,17.2,34.4
2727,1254,38,1,98.9,98.9
2728,1254,31,2,30.9,61.8
2729,1255,62,1,17.2,17.2
2730,1256,61,2,209.9,419.8
2731,1256,36,1,7.9,7.9
2732,1257,61,2,209.9,419.8
2733,1258,4,1,16.9,16.9
2734,1258,41,1,148.9,148.9
2735,1258,42,1,189.9,189.9
2736,1258,3,1,13.2,13.2
2737,1258,39,1,71.9,71.9
2738,1259,8,2,27.9,55.8
2739,1260,11,2,24.5,49.0
2740,1260,69,1,419.9,419.9
2741,1261,1,1,8.9,8.9
2742,1261,69,1,419.9,419.9
2743,1261,55,1,8.5,8.5
2744,1261,40,1,84.5,84.5
2745,1262,3,1,13.2,13.2
2746,1263,1,1,8.9,8.9
2747,1263,48,1,35.9,35.9
2748,1264,19,2,19.5,39.0
2749,1265,35,1,42.5,42.5
2750,1265,29,1,7.2,7.2
2751,1266,19,1,19.5,19.5
2752,1266,66,1,17.9,17.9
2753,1266,12,1,32.9,32.9
2754,1267,67,1,14.2,14.2
2755,1267,9,1,10.2,10.2
2756,1268,3,1,13.2,13.2
2757,1268,59,1,172.5,172.5
2758,1268,19,1,19.5,19.5
2759,1268,67,1,14.2,14.2
2760,1269,50,1,43.9,43.9
2761,1269,15,1,35.9,35.9
2762,1269,22,1,22.5,22.5
2763,1269,61,1,209.9,209.9
2764,1270,35,1,42.5,42.5
2765,1271,23,1,4.9,4.9
2766,1272,20,1,17.2,17.2
2767,1272,29,1,7.2,7.2
2768,1273,38,1,98.9,98.9
2769,1274,69,2,419.9,839.8
2770,1274,57,1,32.5,32.5
2771,1274,48,1,35.9,35.9
2772,1275,58,1,194.9,194.9
2773,1275,64,1,15.2,15.2
2774,1275,32,2,34.5,69.0
2775,1276,37,1,18.9,18.9
2776,1276,10,1,49.9,49.9
2777,1277,68,1,41.9,41.9
2778,1278,45,1,34.9,34.9
2779,1279,71,2,53.9,107.8
2780,1280,33,1,19.9,19.9
2781,1281,11,1,24.5,24.5
2782,1281,20,2,17.2,34.4
2783,1281,17,1,29.9,29.9
2784,1281,52,1,76.9,76.9
2785,1281,2,3,10.5,31.5
2786,1282,5,2,39.9,79.8
2787,1283,70,1,27.9,27.9
2788,1283,61,1,209.9,209.9
2789,1284,20,1,17.2,17.2
2790,1285,52,1,76.9,76.9
2791,1285,17,2,29.9,59.8
2792,1285,70,1,27.9,27.9
2793,1285,5,1,39.9,39.9
2794,1286,20,2,17.2,34.4
2795,1286,38,1,98.9,98.9
2796,1286,1,1,8.9,8.9
2797,1286,40,2,84.5,169.0
2798,1286,32,1,34.5,34.5
2799,1287,10,3,49.9,149.7
2800,1287,64,1,15.2,15.2
2801,1288,10,1,49.9,49.9
2802,1288,26,1,10.2,10.2
2803,1289,1,1,8.9,8.9
2804,1289,35,1,42.5,42.5
2805,1290,10,1,49.9,49.9
2806,1290,61,3,209.9,629.7
2807,1291,35,1,42.5,42.5
2808,1292,13,1,39.8,39.8
2809,1292,42,2,189.9,379.8
2810,1292,58,1,194.9,194.9
2811,1293,32,2,34.5,69.0
2812,1294,70,1,27.9,27.9
2813,1294,20,1,17.2,17.2
2814,1294,23,1,4.9,4.9
2815,1295,52,1,76.9,76.9
2816,1295,36,1,7.9,7.9
2817,1296,27,2,12.5,25.0
2818,1296,31,1,30.9,30.9
2819,1296,44,1,118.9,118.9
2820,1297,6,2,19.8,39.6
2821,1297,65,1,12.9,12.9
2822,1298,37,1,18.9,18.9
2823,1298,29,1,7.2,7.2
2824,1298,11,2,24.5,49.0
2825,1299,16,1,47.5,47.5
2826,1300,1,1,8.9,8.9
2827,1300,61,1,209.9,209.9
2828,1300,62,1,17.2,17.2
2829,1300,35,1,42.5,42.5
2830,1301,10,2,49.9,99.8
2831,1302,49,2,28.5,57.0
2832,1303,58,1,194.9,194.9
2833,1303,1,1,8.9,8.9
2834,1304,68,2,41.9,83.8
2835,1305,8,1,27.9,27.9
2836,1305,31,1,30.9,30.9
2837,1305,4,1,16.9,16.9
2838,1305,19,1,19.5,19.5
2839,1305,47,2,62.9,125.8
2840,1306,7,1,17.5,17.5
2841,1306,69,1,419.9,419.9
2842,1307,18,1,33.8,33.8
2843,1307,6,2,19.8,39.6
2844,1308,50,1,43.9,43.9
2845,1308,45,2,34.9,69.8
2846,1308,68,2,41.9,83.8
2847,1309,7,1,17.5,17.5
2848,1309,41,1,148.9,148.9
2849,1310,20,2,17.2,34.4
2850,1310,54,1,16.2,16.2
2851,1311,12,1,32.9,32.9
2852,1311,55,1,8.5,8.5
2853,1312,57,1,32.5,32.5
2854,1313,16,1,47.5,47.5
2855,1313,11,1,24.5,24.5
2856,1313,68,1,41.9,41.9
2857,1314,64,1,15.2,15.2
2858,1315,12,1,32.9,32.9
2859,1315,70,1,27.9,27.9
2860,1315,34,1,15.9,15.9
2861,1316,18,1,33.8,33.8
2862,1316,27,2,12.5,25.0
2863,1317,59,1,172.5,172.5
2864,1317,49,1,28.5,28.5
2865,1317,24,1,26.9,26.9
2866,1317,34,2,15.9,31.8
2867,1318,1,1,8.9,8.9
2868,1319,20,2,17.2,34.4
2869,1319,2,1,10.5,10.5
2870,1320,9,1,10.2,10.2
2871,1321,56,1,27.9,27.9
2872,1321,20,1,17.2,17.2
2873,1321,17,1,29.9,29.9
2874,1322,57,1,32.5,32.5
2875,1322,1,1,8.9,8.9
2876,1322,27,1,12.5,12.5
2877,1322,47,1,62.9,62.9
2878,1323,7,1,17.5,17.5
2879,1324,1,2,8.9,17.8
2880,1324,56,1,27.9,27.9
2881,1325,53,1,19.5,19.5
2882,1325,10,1,49.9,49.9
2883,1325,37,1,18.9,18.9
2884,1326,36,1,7.9,7.9
2885,1326,10,2,49.9,99.8
2886,1326,33,1,19.9,19.9
2887,1327,56,1,27.9,27.9
2888,1327,38,2,98.9,197.8
2889,1327,28,3,21.5,64.5
2890,1328,14,1,62.9,62.9
2891,1328,43,1,169.9,169.9
2892,1328,37,1,18.9,18.9
2893,1328,44,1,118.9,118.9
2894,1329,39,2,71.9,143.8
2895,1329,64,2,15.2,30.4
2896,1329,23,1,4.9,4.9
2897,1330,68,1,41.9,41.9
2898,1331,26,1,10.2,10.2
2899,1332,55,1,8.5,8.5
2900,1333,26,2,10.2,20.4
2901,1333,51,1,71.9,71.9
2902,1334,58,1,194.9,194.9
2903,1335,46,1,41.5,41.5
2904,1335,13,1,39.8,39.8
2905,1335,23,1,4.9,4.9
2906,1335,33,1,19.9,19.9
2907,1336,46,1,41.5,41.5
2908,1336,33,1,19.9,19.9
2909,1337,26,2,10.2,20.4
2910,1337,68,3,41.9,125.7
2911,1337,53,1,19.5,19.5
2912,1338,39,2,71.9,143.8
2913,1339,69,1,419.9,419.9
2914,1339,29,1,7.2,7.2
2915,1340,63,2,9.5,19.0
2916,1340,18,1,33.8,33.8
2917,1341,49,2,28.5,57.0
2918,1342,44,1,118.9,118.9
2919,1343,6,2,19.8,39.6
2920,1343,30,1,17.2,17.2
2921,1343,12,2,32.9,65.8
2922,1343,46,1,41.5,41.5
2923,1344,61,1,209.9,209.9
2924,1344,37,1,18.9,18.9
2925,1344,69,1,419.9,419.9
2926,1345,67,2,14.2,28.4
2927,1346,29,1,7.2,7.2
2928,1347,38,1,98.9,98.9
2929,1347,67,3,14.2,42.6
2930,1347,27,1,12.5,12.5
2931,1348,12,1,32.9,32.9
2932,1348,60,1,149.9,149.9
2933,1349,54,2,16.2,32.4
2934,1350,30,2,17.2,34.4
2935,1350,61,2,209.9,419.8
2936,1350,8,3,27.9,83.7
2937,1350,5,1,39.9,39.9
2938,1351,42,1,189.9,189.9
2939,1351,34,2,15.9,31.8
2940,1352,66,1,17.9,17.9
2941,1353,71,1,53.9,53.9
2942,1354,52,1,76.9,76.9
2943,1355,20,1,17.2,17.2
2944,1355,70,1,27.9,27.9
2945,1356,5,1,39.9,39.9
2946,1356,16,1,47.5,47.5
2947,1356,7,1,17.5,17.5
2948,1357,39,2,71.9,143.8
2949,1357,59,1,172.5,172.5
2950,1358,44,1,118.9,118.9
2951,1358,46,2,41.5,83.0
2952,1358,58,2,194.9,389.8
2953,1358,2,2,10.5,21.0
2954,1358,63,1,9.5,9.5
2955,1359,12,1,32.9,32.9
2956,1359,68,1,41.9,41.9
2957,1360,10,1,49.9,49.9
2958,1361,26,1,10.2,10.2
2959,1361,52,1,76.9,76.9
2960,1361,69,1,419.9,419.9
2961,1361,57,2,32.5,65.0
2962,1362,39,2,71.9,143.8
2963,1363,55,2,8.5,17.0
2964,1364,16,1,47.5,47.5
2965,1364,46,2,41.5,83.0
2966,1364,64,1,15.2,15.2
2967,1365,12,1,32.9,32.9
2968,1366,9,1,10.2,10.2
2969,1366,71,1,53.9,53.9
2970,1366,45,1,34.9,34.9
2971,1367,16,2,47.5,95.0
2972,1367,45,1,34.9,34.9
2973,1368,2,2,10.5,21.0
2974,1369,36,1,7.9,7.9
2975,1370,17,1,29.9,29.9
2976,1370,69,1,419.9,419.9
2977,1370,52,1,76.9,76.9
2978,1371,24,1,26.9,26.9
2979,1371,15,1,35.9,35.9
2980,1372,31,2,30.9,61.8
2981,1372,36,2,7.9,15.8
2982,1372,23,1,4.9,4.9
2983,1373,57,1,32.5,32.5
2984,1373,55,1,8.5,8.5
2985,1373,71,1,53.9,53.9
2986,1373,29,1,7.2,7.2
2987,1373,54,1,16.2,16.2
2988,1374,59,2,172.5,345.0
2989,1374,39,2,71.9,143.8
2990,1375,9,2,10.2,20.4
2991,1375,46,1,41.5,41.5
2992,1376,12,1,32.9,32.9
2993,1377,27,2,12.5,25.0
2994,1378,1,1,8.9,8.9
2995,1379,26,1,10.2,10.2
2996,1380,2,1,10.5,10.5
2997,1381,13,2,39.8,79.6
2998,1382,22,2,22.5,45.0
2999,1382,14,1,62.9,62.9
3000,1383,59,2,172.5,345.0
3001,1384,48,2,35.9,71.8
3002,1384,34,1,15.9,15.9
3003,1384,23,1,4.9,4.9
3004,1385,18,2,33.8,67.6
3005,1385,22,1,22.5,22.5
3006,1385,37,2,18.9,37.8
3007,1386,32,2,34.5,69.0
3008,1386,27,1,12.5,12.5
3009,1387,49,1,28.5,28.5
3010,1388,13,1,39.8,39.8
3011,1389,53,1,19.5,19.5
3012,1390,66,1,17.9,17.9
3013,1391,32,1,34.5,34.5
3014,1391,36,1,7.9,7.9
3015,1391,71,1,53.9,53.9
3016,1392,9,1,10.2,10.2
3017,1392,35,2,42.5,85.0
3018,1393,48,1,35.9,35.9
3019,1393,29,2,7.2,14.4
3020,1394,27,1,12.5,12.5
3021,1395,50,1,43.9,43.9
3022,1396,71,2,53.9,107.8
3023,1397,13,2,39.8,79.6
3024,1397,51,1,71.9,71.9
3025,1398,65,2,12.9,25.8
3026,1398,11,1,24.5,24.5
3027,1398,13,1,39.8,39.8
3028,1398,51,1,71.9,71.9
3029,1399,69,1,419.9,419.9
3030,1400,37,1,18.9,18.9
3031,1400,51,1,71.9,71.9
3032,1400,26,1,10.2,10.2
3033,1400,39,1,71.9,71.9
3034,1400,57,1,32.5,32.5
3035,1401,39,1,71.9,71.9
3036,1401,2,1,10.5,10.5
3037,1401,28,1,21.5,21.5
3038,1402,58,1,194.9,194.9
3039,1402,4,2,16.9,33.8
3040,1403,32,1,34.5,34.5
3041,1404,62,3,17.2,51.6
3042,1404,27,1,12.5,12.5
3043,1405,5,3,39.9,119.7
3044,1405,10,2,49.9,99.8
3045,1406,21,1,20.9,20.9
3046,1406,5,2,39.9,79.8
3047,1406,20,1,17.2,17.2
3048,1407,16,3,47.5,142.5
3049,1408,55,1,8.5,8.5
3050,1409,42,2,189.9,379.8
3051,1410,3,2,13.2,26.4
3052,1410,18,1,33.8,33.8
3053,1410,39,1,71.9,71.9
3054,1411,63,2,9.5,19.0
3055,1412,31,2,30.9,61.8
3056,1412,71,1,53.9,53.9
3057,1413,45,1,34.9,34.9
3058,1414,33,1,19.9,19.9
3059,1414,45,3,34.9,104.7
3060,1415,60,1,149.9,149.9
3061,1415,70,2,27.9,55.8
3062,1415,36,1,7.9,7.9
3063,1416,44,1,118.9,118.9
3064,1416,56,1,27.9,27.9
3065,1416,58,1,194.9,194.9
3066,1416,45,2,34.9,69.8
3067,1416,52,2,76.9,153.8
3068,1417,2,1,10.5,10.5
3069,1418,54,1,16.2,16.2
3070,1418,24,2,26.9,53.8
3071,1419,13,1,39.8,39.8
3072,1419,63,1,9.5,9.5
3073,1419,18,1,33.8,33.8
3074,1420,20,1,17.2,17.2
3075,1421,5,2,39.9,79.8
3076,1422,41,1,148.9,148.9
3077,1422,25,1,27.5,27.5
3078,1422,57,1,32.5,32.5
3079,1422,19,2,19.5,39.0
3080,1423,31,1,30.9,30.9
3081,1423,4,1,16.9,16.9
3082,1424,17,1,29.9,29.9
3083,1424,66,1,17.9,17.9
3084,1424,13,2,39.8,79.6
3085,1424,34,1,15.9,15.9
3086,1425,64,1,15.2,15.2
3087,1425,4,1,16.9,16.9
3088,1425,30,1,17.2,17.2
3089,1426,41,1,148.9,148.9
3090,1426,43,3,169.9,509.7
3091,1427,54,1,16.2,16.2
3092,1428,50,1,43.9,43.9
3093,1428,43,1,169.9,169.9
3094,1428,54,2,16.2,32.4
3095,1429,71,1,53.9,53.9
3096,1430,35,1,42.5,42.5
3097,1430,39,2,71.9,143.8
3098,1431,23,1,4.9,4.9
3099,1431,28,1,21.5,21.5
3100,1431,39,1,71.9,71.9
3101,1431,66,2,17.9,35.8
3102,1432,4,1,16.9,16.9
3103,1432,50,1,43.9,43.9
3104,1433,38,2,98.9,197.8
3105,1433,46,2,41.5,83.0
3106,1433,24,1,26.9,26.9
3107,1434,12,1,32.9,32.9
3108,1434,57,3,32.5,97.5
3109,1434,21,1,20.9,20.9
3110,1434,13,2,39.8,79.6
3111,1435,27,2,12.5,25.0
3112,1435,61,2,209.9,419.8
3113,1436,46,1,41.5,41.5
3114,1437,63,1,9.5,9.5
3115,1437,11,1,24.5,24.5
3116,1438,36,1,7.9,7.9
3117,1438,64,1,15.2,15.2
3118,1438,9,3,10.2,30.6
3119,1439,28,1,21.5,21.5
3120,1439,18,1,33.8,33.8
3121,1439,30,1,17.2,17.2
3122,1440,16,1,47.5,47.5
3123,1440,38,1,98.9,98.9
3124,1440,46,2,41.5,83.0
3125,1441,54,1,16.2,16.2
3126,1441,9,2,10.2,20.4
3127,1442,17,1,29.9,29.9
3128,1443,32,1,34.5,34.5
3129,1444,66,1,17.9,17.9
3130,1445,59,1,172.5,172.5
3131,1445,44,1,118.9,118.9
3132,1445,32,2,34.5,69.0
3133,1446,27,3,12.5,37.5
3134,1446,17,2,29.9,59.8
3135,1447,27,2,12.5,25.0
3136,1448,24,1,26.9,26.9
3137,1448,56,2,27.9,55.8
3138,1449,63,2,9.5,19.0
3139,1449,47,1,62.9,62.9
3140,1449,51,1,71.9,71.9
3141,1449,41,1,148.9,148.9
3142,1450,40,1,84.5,84.5
3143,1451,7,2,17.5,35.0
3144,1452,28,1,21.5,21.5
3145,1452,33,1,19.9,19.9
3146,1453,64,1,15.2,15.2
3147,1454,18,1,33.8,33.8
3148,1454,48,1,35.9,35.9
3149,1454,15,1,35.9,35.9
3150,1454,67,1,14.2,14.2
3151,1455,20,2,17.2,34.4
3152,1455,8,1,27.9,27.9
3153,1456,18,2,33.8,67.6
3154,1457,7,1,17.5,17.5
3155,1457,67,1,14.2,14.2
3156,1457,38,1,98.9,98.9
3157,1458,66,1,17.9,17.9
3158,1458,22,2,22.5,45.0
3159,1458,70,1,27.9,27.9
3160,1458,52,1,76.9,76.9
3161,1459,54,1,16.2,16.2
3162,1459,36,2,7.9,15.8
3163,1460,1,1,8.9,8.9
3164,1460,10,1,49.9,49.9
3165,1460,14,2,62.9,125.8
3166,1460,43,1,169.9,169.9
3167,1460,38,1,98.9,98.9
3168,1461,33,1,19.9,19.9
3169,1462,14,1,62.9,62.9
3170,1462,36,1,7.9,7.9
3171,1463,58,1,194.9,194.9
3172,1463,15,2,35.9,71.8
3173,1464,27,2,12.5,25.0
3174,1464,62,1,17.2,17.2
3175,1465,50,1,43.9,43.9
3176,1465,57,2,32.5,65.0
3177,1466,48,1,35.9,35.9
3178,1466,25,1,27.5,27.5
3179,1467,66,1,17.9,17.9
3180,1467,21,1,20.9,20.9
3181,1467,37,1,18.9,18.9
3182,1468,63,1,9.5,9.5
3183,1468,27,2,12.5,25.0
3184,1469,33,1,19.9,19.9
3185,1469,41,1,148.9,148.9
3186,1470,70,1,27.9,27.9
3187,1471,22,3,22.5,67.5
3188,1472,62,1,17.2,17.2
3189,1472,65,2,12.9,25.8
3190,1472,50,1,43.9,43.9
3191,1473,28,2,21.5,43.0
3192,1474,55,1,8.5,8.5
3193,1474,16,1,47.5,47.5
3194,1474,61,1,209.9,209.9
3195,1475,37,2,18.9,37.8
3196,1476,59,3,172.5,517.5
3197,1476,26,1,10.2,10.2
3198,1477,32,1,34.5,34.5
3199,1477,54,1,16.2,16.2
3200,1478,20,1,17.2,17.2
3201,1478,54,1,16.2,16.2
3202,1478,2,1,10.5,10.5
3203,1479,29,1,7.2,7.2
3204,1479,41,1,148.9,148.9
3205,1479,37,1,18.9,18.9
3206,1479,65,1,12.9,12.9
3207,1480,37,2,18.9,37.8
3208,1480,31,1,30.9,30.9
3209,1481,69,1,419.9,419.9
3210,1482,19,1,19.5,19.5
3211,1482,3,1,13.2,13.2
3212,1482,70,1,27.9,27.9
3213,1482,51,1,71.9,71.9
3214,1483,26,3,10.2,30.6
3215,1484,8,2,27.9,55.8
3216,1484,5,1,39.9,39.9
3217,1484,7,1,17.5,17.5
3218,1484,68,1,41.9,41.9
3219,1485,43,2,169.9,339.8
3220,1485,36,1,7.9,7.9
3221,1485,9,1,10.2,10.2
3222,1485,70,1,27.9,27.9
3223,1486,69,1,419.9,419.9
3224,1486,4,2,16.9,33.8
3225,1487,33,2,19.9,39.8
3226,1487,59,2,172.5,345.0
3227,1488,32,1,34.5,34.5
3228,1488,2,1,10.5,10.5
3229,1488,56,1,27.9,27.9
3230,1489,53,1,19.5,19.5
3231,1489,46,2,41.5,83.0
3232,1490,70,2,27.9,55.8
3233,1490,28,1,21.5,21.5
3234,1490,53,1,19.5,19.5
3235,1491,24,1,26.9,26.9
3236,1491,55,1,8.5,8.5
3237,1492,69,3,419.9,1259.7
3238,1493,42,3,189.9,569.7
3239,1494,10,2,49.9,99.8
3240,1495,18,1,33.8,33.8
3241,1496,68,2,41.9,83.8
3242,1496,55,1,8.5,8.5
3243,1496,6,1,19.8,19.8
3244,1496,8,1,27.9,27.9
3245,1496,47,1,62.9,62.9
3246,1497,19,1,19.5,19.5
3247,1497,26,1,10.2,10.2
3248,1498,3,1,13.2,13.2
3249,1498,52,1,76.9,76.9
3250,1498,45,1,34.9,34.9
3251,1499,3,2,13.2,26.4
3252,1499,18,2,33.8,67.6
3253,1500,4,1,16.9,16.9
